filename, Critical Defect, Major Defect, Minor Defect, No defect
IMG_20220924_173133_jpg.rf.895b177f3e703914131f365da10f4ab2.jpg, 0, 0, 1, 0
IMG_20221108_111127_jpg.rf.8968df454bf2d714b2e85dc7eb4b092a.jpg, 0, 0, 1, 0
IMG_20221108_111603_jpg.rf.8968d6985de359f41d556abd60162d27.jpg, 0, 0, 1, 0
IMG_20220925_154149_jpg.rf.896d73be02ef73c9183dd14a781b48c1.jpg, 1, 0, 0, 0
IMG_20220709_173719_1_jpg.rf.899283f20b8822482d28e2a24a239c24.jpg, 0, 0, 1, 0
IMG_20220923_194657_jpg.rf.8987d4da6b21a862664bd9ccaaf8b662.jpg, 0, 1, 0, 0
IMG_20220925_154300_jpg.rf.8991890ffd50c597cd77c4bb7e526530.jpg, 1, 0, 0, 0
IMG_20220624_155932_jpg.rf.897ea0e247f9ab1549765b2fca9982dd.jpg, 0, 0, 0, 1
IMG_20220929_173622_jpg.rf.89b62f10ea92c2c5f1b055df6a3d516b.jpg, 1, 0, 0, 0
IMG_20221108_092823_jpg.rf.899f90adeaf805087355450776961d69.jpg, 0, 0, 0, 1
IMG_20221108_090323_1_jpg.rf.8999bc13d31daaa8db71d0299a6a2d6b.jpg, 0, 0, 0, 1
IMG_20221108_112947_jpg.rf.8a13fe1d0f1e07386ba6e6c0fca285e4.jpg, 0, 0, 1, 0
IMG_20220929_174408_1_jpg.rf.89e0574f68349833845fdfec8a535067.jpg, 1, 0, 0, 0
IMG_20221108_110551_1_jpg.rf.89efd8476a45224a7b4acb0c78a333fd.jpg, 0, 0, 1, 0
IMG_20220624_153003_1_jpg.rf.89fca94a6343ec887c7634b93db14ad6.jpg, 0, 0, 0, 1
IMG_20220929_125324_jpg.rf.89e8e0f492f2659f67bf94d8fae30f01.jpg, 1, 0, 0, 0
IMG_20221108_114217_jpg.rf.89a99a1674f534c43374474d3f102314.jpg, 0, 0, 1, 0
IMG_20221108_092851_jpg.rf.89fa159b1288148e763df09b6fce400e.jpg, 0, 0, 0, 1
IMG_20220925_162900_jpg.rf.8a4063ba63bbab73f96d01ee7b079e73.jpg, 1, 0, 0, 0
IMG_20220929_175750_jpg.rf.8a0c78c2062340b0b4d4ac9792996785.jpg, 1, 0, 0, 0
IMG_20220709_184943_jpg.rf.8a17fbcf23be310a42b3c5468bf82a13.jpg, 0, 0, 1, 0
IMG_20220925_173050_jpg.rf.8a475c59b0d326a9848d742a834be3c1.jpg, 0, 0, 1, 0
IMG_20220929_174106_jpg.rf.89e7a23131f1cd1623218e21f1e80475.jpg, 1, 0, 0, 0
IMG_20220923_202841_jpg.rf.8a4566c41311b0a32cdf40fe75e9605a.jpg, 0, 1, 0, 0
IMG_20221108_094240_jpg.rf.8a550ce058ed944d5ead4affe5e77c1a.jpg, 0, 0, 0, 1
IMG_20220923_200131_jpg.rf.8a6b27688e877aeb6931b08170ace600.jpg, 0, 1, 0, 0
IMG_20221108_090559_jpg.rf.8a6253e4685471f686627ce0503e582b.jpg, 0, 0, 0, 1
IMG_20220924_012105_jpg.rf.8a57a8262b5b0b4b7c6fd37a5d1fde51.jpg, 0, 0, 1, 0
IMG_20220624_155217_jpg.rf.8a8a30729b7fe27e6dbe2f739e183d54.jpg, 0, 0, 0, 1
IMG_20220929_131404_jpg.rf.8a85a7ee5a3e5d164ce62dd61a631e57.jpg, 1, 0, 0, 0
IMG_20221108_101729_jpg.rf.8a76ed24d5b2a90710540b07283bd01b.jpg, 0, 0, 0, 1
IMG_20220929_114443_jpg.rf.8a906c8be0945bf76662df9b4967e4b9.jpg, 0, 1, 0, 0
IMG_20220923_201512_jpg.rf.8a94cfaea6c5ab119fc83f2debcdfeec.jpg, 0, 0, 1, 0
IMG_20220709_183634_jpg.rf.8ab0104c620daf4a29b965d6ffe5fac0.jpg, 0, 0, 1, 0
IMG_20221108_110615_jpg.rf.8aaef398580f9f3cc373646cbce6905f.jpg, 0, 0, 1, 0
IMG_20220929_175607_jpg.rf.8ac8ceca2a68b65bc66be183c092ffa7.jpg, 1, 0, 0, 0
IMG_20220923_225842_jpg.rf.8b0cd6cd37b0adcaddfa99501d5bdf01.jpg, 0, 1, 0, 0
IMG_20221108_094611_jpg.rf.8b1c9377f4c91d2d821f911ac0d0d7cf.jpg, 0, 0, 0, 1
IMG_20220923_202601_jpg.rf.8acdc46e0f3fd5ca95ab60743570c919.jpg, 0, 1, 0, 0
IMG_20220923_203544_jpg.rf.8b415bc767f9f0bf978f59915d69e72c.jpg, 0, 1, 0, 0
IMG_20220925_171825_jpg.rf.8afbfb06343197d3514fa946dc65b703.jpg, 1, 0, 0, 0
IMG_20221108_113106_jpg.rf.8b12e83fe2ea08124a68e50f1c0c1da4.jpg, 0, 0, 1, 0
IMG_20220709_182251_1_jpg.rf.8a9b5fd658fbc1047016c0ccfffddd2b.jpg, 0, 0, 1, 0
IMG_20220924_170744_jpg.rf.8b0915ddf22959deea28bc6169e71b6f.jpg, 0, 0, 1, 0
IMG_20220923_221053_jpg.rf.8b455bd5b1e272485b1879db7b9ae6a7.jpg, 0, 1, 0, 0
IMG_20220929_114428_jpg.rf.8b357f9fb924b8b7edfc7f7ac0f71924.jpg, 0, 1, 0, 0
IMG_20220624_154440_jpg.rf.8b431cf5291dea3606a84730ab22b705.jpg, 0, 0, 0, 1
IMG_20220925_171257_jpg.rf.8accf854ee6714e97d4d535d2ccb3c1b.jpg, 1, 0, 0, 0
IMG_20221108_113358_jpg.rf.8b771c2622653a1e44e52ef9d9c0abe4.jpg, 0, 0, 1, 0
IMG_20220925_163313_jpg.rf.8ba425c29dafbca1a16d217d1703b702.jpg, 1, 0, 0, 0
IMG_20220925_141431_jpg.rf.8b7561da5b1d575ead127a5d6674b4c3.jpg, 0, 1, 0, 0
IMG_20220709_175952_jpg.rf.8bc6a88218d8659c2a9e36a00864090c.jpg, 0, 0, 1, 0
IMG_20220709_193005_jpg.rf.8bc16428574428c10733a3392db28f1a.jpg, 1, 0, 0, 0
IMG_20220929_155209_jpg.rf.8bdb4cc3db9ab23010391a978bfa217e.jpg, 0, 1, 0, 0
IMG_20220709_175844_jpg.rf.8c0ace5f52a024b7069b188ff7c43153.jpg, 0, 0, 1, 0
IMG_20220923_193438_jpg.rf.8bc703901a936f47a152c181fe5bffd9.jpg, 0, 1, 0, 0
IMG_20220925_141133_jpg.rf.8c10f19896ce27c5dc7a8dd2f24bffde.jpg, 0, 1, 0, 0
IMG_20220924_171641_jpg.rf.8c1462cf8770f6af768fd51520908f07.jpg, 0, 0, 1, 0
IMG_20220924_165459_jpg.rf.8b5b63040e7462113075d84e4ef18138.jpg, 0, 0, 1, 0
IMG_20221108_091734_jpg.rf.8c23f55122f5113eec88cd44519ded6f.jpg, 0, 0, 0, 1
IMG_20220924_174233_jpg.rf.8bd20dfa194c5d259279d02bcac2c7be.jpg, 0, 0, 1, 0
IMG_20220709_191755_jpg.rf.8c211799d383098b8bd616cceb25311e.jpg, 0, 1, 0, 0
IMG_20221108_094031_jpg.rf.8c2138890e93729a031fbcc2fbd538fb.jpg, 0, 0, 0, 1
IMG_20220923_224428_jpg.rf.8bba9a6a6ff7c95cfe9b8f0d9b164322.jpg, 0, 1, 0, 0
IMG_20220925_160128_jpg.rf.8c2e72af9b73b54ad241300fc667d9ec.jpg, 1, 0, 0, 0
IMG_20220709_182318_1_jpg.rf.8c347589874063ef6708f0dc5f7183ab.jpg, 0, 0, 1, 0
IMG_20221108_113719_jpg.rf.8c3ff09671a70767494cc134e2235338.jpg, 0, 0, 1, 0
IMG_20220925_154255_jpg.rf.8c5b02902a7685379c284434f91026ae.jpg, 1, 0, 0, 0
IMG_20220929_131700_jpg.rf.8c2976bfc8db1121023fe3a3cd976909.jpg, 1, 0, 0, 0
IMG_20220924_171109_jpg.rf.8c6703b6ea5b48209c5dc7f1b487585e.jpg, 0, 0, 1, 0
IMG_20220929_173702_jpg.rf.8c6ff854c2da85984fed1ce1cea2b7c0.jpg, 1, 0, 0, 0
IMG_20220923_192513_jpg.rf.8c4263cae516a4b1308602f09bd3e14b.jpg, 0, 1, 0, 0
IMG_20220925_140038_jpg.rf.8c4de53daf43bacbda0f095a855d5a62.jpg, 0, 1, 0, 0
IMG_20220709_182826_jpg.rf.8c741de313279be18bd3e5e76d27f4be.jpg, 0, 0, 1, 0
IMG_20221108_111414_jpg.rf.8c5be1b742739b557c654db2b5dcd14c.jpg, 0, 0, 1, 0
IMG_20220929_155241_1_jpg.rf.8ca313a80725b6e9a8b11045128ee35e.jpg, 0, 1, 0, 0
IMG_20220929_124452_jpg.rf.8cd204845cf9aed8e59cccb54152e804.jpg, 1, 0, 0, 0
IMG_20221108_093115_jpg.rf.8cbad9c7e4297ae60b967f5e11198b8b.jpg, 0, 0, 0, 1
IMG_20220923_202834_jpg.rf.8cf389429a87c2897efb35ac868828cc.jpg, 0, 1, 0, 0
IMG_20221108_101724_jpg.rf.8cfdf115798b2193aaa70a22617374d8.jpg, 0, 0, 0, 1
IMG_20220925_151833_jpg.rf.8d02ab5dc1db050d62e7de8d6721222c.jpg, 1, 0, 0, 0
IMG_20221108_094223_jpg.rf.8cd3c61c032762eaa0d03aa27e89c334.jpg, 0, 0, 0, 1
IMG_20221108_102205_jpg.rf.8d2c66e664a35312d3edd975c9d32687.jpg, 0, 0, 0, 1
IMG_20220923_200632_jpg.rf.8d0bde3d2c4ef93b353b57228dcabba4.jpg, 0, 1, 0, 0
IMG_20220709_180056_1_jpg.rf.8d3c968d41db16fd76c5d76cdf0afded.jpg, 0, 0, 1, 0
IMG_20220923_224303_jpg.rf.8d34ad68d4c2b30c36fa46372cf592de.jpg, 0, 1, 0, 0
IMG_20220925_173510_jpg.rf.8d3a995e55f264188c1b2b4c704e756c.jpg, 0, 1, 0, 0
IMG_20221108_110740_jpg.rf.8d05c5c69f7d0e3d37f1f8ec50051bb5.jpg, 0, 0, 1, 0
IMG_20220925_172059_jpg.rf.8d4923790b5db76d2d71f3d3a9ec389b.jpg, 1, 0, 0, 0
IMG_20220929_172818_jpg.rf.8d3d44bf56143b78d319f688c738440c.jpg, 1, 0, 0, 0
IMG_20221108_093033_jpg.rf.8d5c0e7b0a893344e10c851acf10f828.jpg, 0, 0, 0, 1
IMG_20220923_194858_jpg.rf.8d61701a3c9cab8f4f2462f0f9e2139b.jpg, 0, 1, 0, 0
IMG_20221108_092457_jpg.rf.8d6471b46edd06eed38bf64366d1c911.jpg, 0, 0, 0, 1
IMG_20220929_175558_jpg.rf.8d88144965e2bf533e069d5482cfd98e.jpg, 1, 0, 0, 0
IMG_20220929_121545_jpg.rf.8d6a28def816aff01de504ce29db8da9.jpg, 1, 0, 0, 0
IMG_20221108_114011_jpg.rf.8d85dd1aa207be01e86086110b644148.jpg, 0, 0, 1, 0
IMG_20220925_165833_jpg.rf.8d7253ee76088cb2b51ba3098d0965d5.jpg, 1, 0, 0, 0
IMG_20220923_204109_jpg.rf.8db36f0e617f98588954cd7249f51837.jpg, 0, 1, 0, 0
IMG_20221108_112915_jpg.rf.8dc6d03dcc3e09a43af016921dabadfd.jpg, 0, 0, 1, 0
IMG_20221108_090706_2_jpg.rf.8dba505fd9e566ca21915058623823e3.jpg, 0, 0, 0, 1
IMG_20220929_175321_jpg.rf.8ddc1b490b654e326cdf149e437a5624.jpg, 1, 0, 0, 0
IMG_20220923_192854_jpg.rf.8daf05e689971795f705e14d34c8e5ae.jpg, 0, 0, 1, 0
IMG_20220924_155007_jpg.rf.8db324ff1ac6e5b8504e29bebd699fd7.jpg, 0, 0, 1, 0
IMG_20221108_092700_jpg.rf.8da2196c971ce82426206be42362dfd7.jpg, 0, 0, 0, 1
IMG_20220925_154039_jpg.rf.8de028a64cd87e534907f93b78cdec4c.jpg, 1, 0, 0, 0
IMG_20220925_141227_jpg.rf.8de245a379e7cd2e703c350d8c48b773.jpg, 0, 1, 0, 0
IMG_20220929_114619_jpg.rf.8de38bfffc52b50f838c25d864d4aebe.jpg, 0, 1, 0, 0
IMG_20220924_155412_jpg.rf.8dffb138a163a179847f88bbe437a527.jpg, 0, 0, 1, 0
IMG_20221108_111430_jpg.rf.8e08bfebc540ffcda514e4295a0e0d97.jpg, 0, 0, 1, 0
IMG_20220924_183946_jpg.rf.8df6a23a98c1480ddae6cb724becf671.jpg, 0, 0, 1, 0
IMG_20220709_181238_jpg.rf.8dfa2fb89d306a490cb86b6b607e5c7b.jpg, 0, 0, 1, 0
IMG_20221108_110624_jpg.rf.8e152d562eda3b2be1e2701cb7e23ff6.jpg, 0, 0, 1, 0
IMG_20221108_112007_jpg.rf.8e3ec21aa82979cc21255d3fc31e5c86.jpg, 0, 0, 1, 0
IMG_20220923_221048_jpg.rf.8e27bc1c9312cd15a681eb15a3ae0fc9.jpg, 0, 1, 0, 0
IMG_20220925_171801_jpg.rf.8e358f0e7a761c64df4815d135e3cd2d.jpg, 1, 0, 0, 0
IMG_20221108_113603_jpg.rf.8e4073458b9831527a71842bf987b7e9.jpg, 0, 0, 1, 0
IMG_20221108_101638_jpg.rf.8e5a374471126d9c24995d84a30e3d08.jpg, 0, 0, 0, 1
IMG_20221108_111036_jpg.rf.8e46129acb70464630256e4fd900d03b.jpg, 0, 0, 1, 0
IMG_20220924_164932_jpg.rf.8de654eb9142b61ade639740c4feb6ed.jpg, 0, 0, 1, 0
IMG_20220709_191127_jpg.rf.8e709499dc4da343b1b0185dacbcde8d.jpg, 0, 1, 0, 0
IMG_20221108_110530_1_jpg.rf.8ed0310bd48c8ca19b4cd3a4a3855645.jpg, 0, 0, 1, 0
IMG_20221108_090604_jpg.rf.8ed0b69ffbb488ce74ce785a72149363.jpg, 0, 0, 0, 1
IMG_20220925_153105_jpg.rf.8f025a015c832b7ef78666dfe8b1a300.jpg, 1, 0, 0, 0
IMG_20220624_152905_1_jpg.rf.8eb7aa6263d4835b33ea69809473506f.jpg, 0, 0, 0, 1
IMG_20221108_094626_jpg.rf.8e81acb06ab451849b16c4459384b768.jpg, 0, 0, 0, 1
IMG_20221108_113717_jpg.rf.8f0d1af608d4e0d8a5850b83767d9ee4.jpg, 0, 0, 1, 0
IMG_20220925_141339_jpg.rf.8f3fbd2065307a13e9b639735083ce2a.jpg, 0, 1, 0, 0
IMG_20221108_094020_jpg.rf.8ee1502f859ef8b786adbf4d5d33cca9.jpg, 0, 0, 0, 1
IMG_20220923_224431_jpg.rf.8f3b85b7085aad4a6c09eef35dadec5e.jpg, 0, 1, 0, 0
IMG_20221108_093211_jpg.rf.8f16fde3144286d52dc0ddfc82e1b60d.jpg, 0, 0, 0, 1
IMG_20221108_111321_jpg.rf.8f2e42372a37f6c02429b25f1ca93493.jpg, 0, 0, 1, 0
IMG_20220924_010404_jpg.rf.8ee93ecf48850b7aec0711dd30684d78.jpg, 0, 1, 0, 0
IMG_20221108_092052_1_jpg.rf.8f5e20461bffb13706aa1f30591fee18.jpg, 0, 0, 0, 1
IMG_20220924_165048_jpg.rf.8f021e111685092f2aa1a69a4dac1d23.jpg, 0, 0, 1, 0
IMG_20220925_171222_jpg.rf.8f687295835c768d8a93856c162a39ba.jpg, 1, 0, 0, 0
IMG_20221108_110636_1_jpg.rf.8f5373377c807fd3da47e5a26731f8e2.jpg, 0, 0, 1, 0
IMG_20221108_101336_jpg.rf.8f2ef07d712f0cbabbfb11fb393872a1.jpg, 0, 0, 0, 1
IMG_20220925_135554_jpg.rf.8f75efc199ead93fb6d3be1066d0416a.jpg, 0, 1, 0, 0
IMG_20220929_170924_1_jpg.rf.8f6a76fc9701120908736726aa152730.jpg, 1, 0, 0, 0
IMG_20220923_201732_jpg.rf.8f7d023186ec07fac29aa19c9a27d975.jpg, 0, 1, 0, 0
IMG_20220924_170326_jpg.rf.8f9ec0a0ab6718b0055c622e5752b7e9.jpg, 0, 0, 1, 0
IMG_20220929_114405_jpg.rf.8fc73dff8b64e5f48b13b7d87f3e75d8.jpg, 0, 1, 0, 0
IMG_20221108_092340_jpg.rf.8fb1c46656977e6cf0d3b2239502cb95.jpg, 0, 0, 0, 1
IMG_20220924_012300_jpg.rf.8fbd915f081af2d2a7c23290cf8c965b.jpg, 0, 0, 1, 0
IMG_20221108_093231_jpg.rf.8fd6d32d97912a65428805a3e6295ec6.jpg, 0, 0, 0, 1
IMG_20220924_173313_jpg.rf.8fd3590db6df20f44c472c9dd3e18d85.jpg, 0, 0, 1, 0
IMG_20220923_200051_jpg.rf.8fec846b4ba7c27cdbe7d6818d09a50e.jpg, 0, 1, 0, 0
IMG_20220929_175752_jpg.rf.8fe017e96e056513ec8a258188060b5a.jpg, 1, 0, 0, 0
IMG_20220923_224623_jpg.rf.8fdabc5a6cdcbf87ad6830d821e5f35a.jpg, 0, 1, 0, 0
IMG_20221108_112840_jpg.rf.8fdecee4367e9928f101fe07162155f3.jpg, 0, 0, 1, 0
IMG_20220923_223043_jpg.rf.8fd5789f0b370c76816ee3aaf89dbf95.jpg, 0, 1, 0, 0
IMG_20220929_174346_jpg.rf.8fd588dc7c1e7de0f406c25515951179.jpg, 1, 0, 0, 0
IMG_20221108_114152_1_jpg.rf.902590116785aa5e8717365362215803.jpg, 0, 0, 1, 0
IMG_20220709_175922_1_jpg.rf.8fefdf9d83a26379ae2ac60ca689f8ef.jpg, 0, 0, 1, 0
IMG_20220929_121733_jpg.rf.9025bbadd4cd6300982fd6408847d92b.jpg, 1, 0, 0, 0
IMG_20220925_141018_jpg.rf.902a09949f52670efa4241f3eb701cc5.jpg, 0, 1, 0, 0
IMG_20220924_181953_jpg.rf.904a0162e8d14a573b286e3152429422.jpg, 0, 0, 1, 0
IMG_20220709_175353_jpg.rf.9042c32fa0f9862210aa5ccc70d93ace.jpg, 0, 0, 1, 0
IMG_20220923_223951_jpg.rf.9052141b6371b8a9186ee238846740dc.jpg, 0, 1, 0, 0
IMG_20220924_184009_jpg.rf.001438ebffaf53d2b46474e435b438d1.jpg, 0, 0, 1, 0
IMG_20220923_194840_jpg.rf.0016f749af9bc38a98b8fa49db6c28af.jpg, 0, 1, 0, 0
IMG_20220924_195915_jpg.rf.001d3379d8d3cf8f3d4178f56dec987e.jpg, 1, 0, 0, 0
IMG_20220925_160136_jpg.rf.001cb1d4510b0fa4b412d4cc43e47384.jpg, 1, 0, 0, 0
IMG_20221108_112946_jpg.rf.00266793fc9f5fc5349d1b302aa2f4d3.jpg, 0, 0, 1, 0
IMG_20220709_175648_jpg.rf.003dfa238eb0fc4671606acad931faed.jpg, 0, 0, 1, 0
IMG_20220929_153833_jpg.rf.001ff8cd5a19c4319f769f94c3f06c0a.jpg, 0, 1, 0, 0
IMG_20220923_200614_jpg.rf.0045841bee8e3e1bc6d5ff5e7424d085.jpg, 0, 1, 0, 0
IMG_20220925_152659_jpg.rf.00602afa4db4cce95fa01f0ac4e06a26.jpg, 1, 0, 0, 0
IMG_20220929_124610_jpg.rf.007b0b52bec84b99635663b3a71ed3d1.jpg, 1, 0, 0, 0
IMG_20220923_202732_jpg.rf.00606b72577db752c6fb851beb2d9e2a.jpg, 0, 0, 1, 0
IMG_20221108_114012_jpg.rf.0063ab252736d255328d750c8fc0f8ac.jpg, 0, 0, 1, 0
IMG_20220929_172456_1_jpg.rf.007f78ffa4ceca5c997c643c8e96c297.jpg, 1, 0, 0, 0
IMG_20221108_092818_jpg.rf.008ba1b00e475b60f360e0b8486690c3.jpg, 0, 0, 0, 1
IMG_20221108_113430_jpg.rf.008d10aa6a75e638bc3117eb4005f78a.jpg, 0, 0, 1, 0
IMG_20220624_155219_jpg.rf.008db39b88d956fbe86c5c9c655dd7e4.jpg, 0, 0, 0, 1
IMG_20221108_093900_jpg.rf.0080a62846e37db861c543c84f4fe0c9.jpg, 0, 0, 0, 1
IMG_20220929_174530_jpg.rf.00d320eb2d0876409d6053069adc88b1.jpg, 1, 0, 0, 0
IMG_20221108_094253_jpg.rf.00d9a89cbdc081c9da6190047f64f3f3.jpg, 0, 0, 0, 1
IMG_20220923_202847_jpg.rf.01471d0635d6a58d1f1747fd906a931b.jpg, 0, 1, 0, 0
IMG_20220929_173613_jpg.rf.0101957eaff868417261f6600f96a398.jpg, 1, 0, 0, 0
IMG_20221108_102157_jpg.rf.013a77c5deaca4dbe9703e6dd66f7e08.jpg, 0, 0, 0, 1
IMG_20221108_101459_jpg.rf.0113419f25545963da886708d885fe2a.jpg, 0, 0, 0, 1
IMG_20221108_094104_jpg.rf.010640c18fbcbd0700a4f87e78d3af4c.jpg, 0, 0, 0, 1
IMG_20221108_094322_jpg.rf.0123d997dd999e6b793dc5755eca0dfb.jpg, 0, 0, 0, 1
IMG_20220924_173029_jpg.rf.0150dcf66df0959071fda24ee283d2ea.jpg, 0, 0, 1, 0
IMG_20221108_113755_jpg.rf.01812bead89907bff634125b197495e2.jpg, 0, 0, 1, 0
IMG_20220924_195055_jpg.rf.019eb400185d86ab0d672aaba326f0b4.jpg, 1, 0, 0, 0
IMG_20220925_134740_jpg.rf.012af31f554f003dfdbc3fd1e38dcfb9.jpg, 0, 1, 0, 0
IMG_20220925_163807_jpg.rf.0197db4db91372323370239d3494aa41.jpg, 1, 0, 0, 0
IMG_20220923_224331_jpg.rf.016b024fb81ca3138fdf56face7d0fa6.jpg, 0, 1, 0, 0
IMG_20220924_174330_jpg.rf.01777572afceec32666d0c61589cac54.jpg, 0, 0, 1, 0
IMG_20220929_173610_1_jpg.rf.0198958ee4a892c77de18171d4cf5080.jpg, 1, 0, 0, 0
IMG_20220929_154149_jpg.rf.0183592619a82dc472fe74ad8d903fcd.jpg, 0, 1, 0, 0
IMG_20220925_173236_jpg.rf.01894fbec32467541bf98646867a4890.jpg, 0, 1, 0, 0
IMG_20220929_164055_jpg.rf.0189738c7f12ea77fd226448b70edc71.jpg, 1, 0, 0, 0
IMG_20220924_184514_jpg.rf.01a74544c34ce873a4f1f093d62cf58e.jpg, 0, 0, 1, 0
IMG_20220929_121123_jpg.rf.01c958d9efe485f440c160f277425074.jpg, 0, 1, 0, 0
IMG_20220929_115022_jpg.rf.01cc161affc1833fb60a5b1de1732b22.jpg, 0, 1, 0, 0
IMG_20220923_222940_jpg.rf.01ebfba3909ea07e919ea608588ed51f.jpg, 0, 1, 0, 0
IMG_20220929_124909_jpg.rf.020cbbd5858e0ebacfafaa7dacc86980.jpg, 1, 0, 0, 0
IMG_20221108_101710_jpg.rf.02020d2cead389c0c7ca17ca69f31546.jpg, 0, 0, 0, 1
IMG_20220929_114028_1_jpg.rf.020a863825a295ffe98c1bac92ac2ab1.jpg, 0, 1, 0, 0
IMG_20221108_094100_jpg.rf.01e37bab5d2e585ea9ff6c9c2405b298.jpg, 0, 0, 0, 1
IMG_20220924_175915_jpg.rf.01dfaf55f58c694cecd373e571e74b46.jpg, 0, 0, 1, 0
IMG_20221108_092442_jpg.rf.01daf52695f501fc3b4914f806af47df.jpg, 0, 0, 0, 1
IMG_20220924_171735_jpg.rf.020dd5f4118cd025d778b03ef4389428.jpg, 0, 0, 1, 0
IMG_20221108_092643_jpg.rf.020a3e76c1961e1a00a095e52f8bbba1.jpg, 0, 0, 0, 1
IMG_20221108_094313_jpg.rf.02366e2d1079ec80730fdf7f64ad62a4.jpg, 0, 0, 0, 1
IMG_20220929_121341_1_jpg.rf.022af468eba7b974547b54bced66c53e.jpg, 1, 0, 0, 0
IMG_20220929_121348_jpg.rf.0224ed0e1d26a58130931038c081621b.jpg, 1, 0, 0, 0
IMG_20220925_154034_jpg.rf.023dfcfb360033c2b663997d42010c6f.jpg, 1, 0, 0, 0
IMG_20221108_093733_jpg.rf.023e6cc44b4521298e5f70ece0633dfe.jpg, 0, 0, 0, 1
IMG_20220709_175722_jpg.rf.0248ac5565b83c1794c02e0573f11428.jpg, 0, 0, 1, 0
IMG_20221108_101834_jpg.rf.0245abc6c88ec00eb3c7506dea9a42ba.jpg, 0, 0, 0, 1
IMG_20220924_012020_jpg.rf.027bb7eae4971305154cd67b8d21f6a6.jpg, 0, 0, 1, 0
IMG_20221108_092151_jpg.rf.025e2a2c531f3b32eaea55adc8b3a967.jpg, 0, 0, 0, 1
IMG_20221108_114158_jpg.rf.0253a9e0979f832c1b7274c4f84adbde.jpg, 0, 0, 1, 0
IMG_20220923_230237_jpg.rf.028b585b0d65471b3e5ebc38e8f6c003.jpg, 0, 1, 0, 0
IMG_20220925_163112_jpg.rf.02860fb134feeebaa5f1235f13658508.jpg, 1, 0, 0, 0
IMG_20221108_092032_jpg.rf.02879aaf5670dba72b7e0a3c041731b0.jpg, 0, 0, 0, 1
IMG_20220709_191051_jpg.rf.02854a707cdb59cc1b7b21ed31d085ea.jpg, 0, 1, 0, 0
IMG_20220929_170027_jpg.rf.02cc522605a1f3bd57e9d227421047b0.jpg, 1, 0, 0, 0
IMG_20220924_010618_jpg.rf.02988c62ab84091ea3284131ca9732e6.jpg, 0, 0, 1, 0
IMG_20220709_175948_jpg.rf.02cf7fab02c1a49f6136b098a5fb3b80.jpg, 0, 0, 1, 0
IMG_20221108_101820_jpg.rf.0295b7b883f2ae48576d05020fc98255.jpg, 0, 0, 0, 1
IMG_20220709_192730_jpg.rf.0306ae09d8d8563cf1b6697cb8f2df2d.jpg, 1, 0, 0, 0
IMG_20220923_225234_jpg.rf.02e4cb8b16c3b2d0b33e64f298e19d5f.jpg, 0, 1, 0, 0
IMG_20220925_135538_jpg.rf.031d4aa6cf1d491a422cad253329615f.jpg, 0, 1, 0, 0
IMG_20220924_193935_jpg.rf.03201be41e7127df50b6b45c89234966.jpg, 1, 0, 0, 0
IMG_20220929_175047_jpg.rf.03292b5e1c7352cffd90f41c7ed1365e.jpg, 1, 0, 0, 0
IMG_20220924_175712_jpg.rf.03485619e5e222c375ec5b556007ab60.jpg, 0, 0, 1, 0
IMG_20220924_170722_jpg.rf.0342132f76908d100e0648956279e546.jpg, 0, 0, 1, 0
IMG_20220929_131220_1_jpg.rf.03532896e3e6a6f190189ddc1a62bd1d.jpg, 1, 0, 0, 0
IMG_20220929_154137_1_jpg.rf.036cd9f42985bb6d0a4512abc8064a2b.jpg, 0, 1, 0, 0
IMG_20220925_135509_jpg.rf.038d5e75d369cf4173f524b1e462cab6.jpg, 0, 1, 0, 0
IMG_20220624_155830_1_jpg.rf.0381a4c64adfa349aba3a380034de111.jpg, 0, 0, 0, 1
IMG_20221108_094056_jpg.rf.0386cfabec37930440cc3424799e5a66.jpg, 0, 0, 0, 1
IMG_20220929_163631_1_jpg.rf.039fd97c83bdcc946850f9e9816e6a96.jpg, 1, 0, 0, 0
IMG_20220925_152827_jpg.rf.03af56e60013bb2f9892e429460d12da.jpg, 1, 0, 0, 0
IMG_20220709_191453_jpg.rf.03b90984c909bdc79f0ee169b81c100d.jpg, 0, 1, 0, 0
IMG_20221108_094332_jpg.rf.03ba32064a8736667155e79f9931ac32.jpg, 0, 0, 0, 1
IMG_20220929_115922_1_jpg.rf.03c6dc26916e2d399d8c09e0ff109f90.jpg, 0, 1, 0, 0
IMG_20220923_203443_jpg.rf.04095493db06f5ac2b73ffc3ba0a3481.jpg, 0, 0, 1, 0
IMG_20221108_092801_jpg.rf.03fedf369da2b18e0f5c747d53ffe920.jpg, 0, 0, 0, 1
IMG_20220925_171034_jpg.rf.03cee38e7d47533d524930ef4a90066c.jpg, 1, 0, 0, 0
IMG_20220925_143313_jpg.rf.041e8518dc839111b5d95d311a8ff990.jpg, 0, 1, 0, 0
IMG_20220923_223749_jpg.rf.041d26bf985ed9a777e1089206a64193.jpg, 0, 1, 0, 0
IMG_20221108_111947_jpg.rf.0415aa9ad4c08f2da31b8d389600016f.jpg, 0, 0, 1, 0
IMG_20221108_092131_jpg.rf.043651dc2421119753ff1df8247731b7.jpg, 0, 0, 0, 1
